id,edad_avl,edad_btree,nombre_completo,ciudad,profesion,telefono,email,salario,fecha_nacimiento,codigo_postal,puntuacion,estado_civil,nivel_educacion
MMRA3,39,38,Ángeles Alonso,Alicante,Enfermero,628842692,ángeles.alonso@hotmail.com,48431,1991-10-19,48654,4.08,Viudo,Posgrado
HQUGN,52,50,Isabel Hernández,Gijón,Médico,658844871,isabel.hernández@hotmail.com,51499,1983-10-08,17272,6.57,Soltero,Secundaria
08O8N,37,37,Ramón Muñoz,Oviedo,Veterinario,615209868,ramón.muñoz@gmail.com,56289,1975-07-02,60060,1.45,Soltero,Primaria
QQRJC,74,75,Miguel Serrano,Palma,Chef,642347397,miguel.serrano@hotmail.com,50419,1972-11-06,33718,5.85,Casado,Universidad
J1YI2,54,56,Esperanza Fernández,Barcelona,Mecánico,642034782,esperanza.fernández@yahoo.es,40560,1981-12-15,85916,3.14,Viudo,Universidad
1UTWY,29,30,Ángeles Ramírez,Cartagena,Abogado,617832036,ángeles.ramírez@empresa.com,48112,1996-04-20,11924,3.79,Viudo,Posgrado
LC11U,29,28,Fernando Delgado,Córdoba,Veterinario,690912351,fernando.delgado@empresa.com,45585,1995-09-25,91781,2.47,Casado,Secundaria
MLRJ2,31,33,Antonia Gutiérrez,Granada,Abogado,630954408,antonia.gutiérrez@hotmail.com,46205,2004-09-22,43704,2.65,Viudo,Secundaria
QK43T,51,49,María Fernández,Zaragoza,Enfermero,691267171,maría.fernández@outlook.com,54981,1985-12-16,51747,9.91,Viudo,Secundaria
ZKF3T,46,48,Laura Álvarez,Sabadell,Deportista,647472254,laura.álvarez@outlook.com,59618,1956-03-16,19674,6.0,Casado,Universidad
6D62N,57,59,Josefa Ramírez,Elche,Artista,647624394,josefa.ramírez@yahoo.es,42196,1990-10-07,57843,7.99,Divorciado,Posgrado
Y8YQC,71,71,Dolores Vázquez,Zaragoza,Psicólogo,667690745,dolores.vázquez@hotmail.com,39540,1982-09-23,37403,6.57,Divorciado,Secundaria
KXSP4,39,38,Concepción Domínguez,Alicante,Veterinario,633294498,concepción.domínguez@hotmail.com,47481,1994-12-14,47560,8.49,Divorciado,Posgrado
MK7AB,43,45,Antonio Sánchez,Valladolid,Conductor,654861742,antonio.sánchez@empresa.com,57213,1959-11-01,19078,8.95,Casado,Posgrado
LHGC0,45,43,María Navarro,Bilbao,Contador,660750941,maría.navarro@hotmail.com,41927,1980-06-07,74553,6.7,Divorciado,Primaria
PC5OT,57,59,Elena Serrano,Zaragoza,Ingeniero,631145740,elena.serrano@empresa.com,42714,1978-10-11,53536,7.58,Soltero,Posgrado
9GHDN,68,69,José Serrano,Valladolid,Diseñador,618847116,josé.serrano@hotmail.com,46824,1954-06-20,61850,1.1,Soltero,Posgrado
01AP8,71,73,María Torres,Elche,Músico,636947429,maría.torres@empresa.com,46143,1955-08-10,47108,2.49,Casado,Posgrado
MH6O0,59,58,Carlos Navarro,Málaga,Secretario,654088324,carlos.navarro@yahoo.es,36618,1965-06-10,54923,5.61,Casado,Universidad
TV7Q8,80,80,Lucía Jiménez,Gijón,Músico,633784604,lucía.jiménez@empresa.com,54514,1975-11-14,35759,7.07,Divorciado,Secundaria
PYHMN,51,51,Vicente Moreno,Valladolid,Vendedor,656771437,vicente.moreno@outlook.com,51675,1990-10-15,95566,4.25,Divorciado,Primaria
F58NI,34,34,David Blanco,Gijón,Contador,668798986,david.blanco@hotmail.com,35429,1982-11-06,19126,7.69,Divorciado,Posgrado
KWDCR,24,25,Lucía Delgado,Hospitalet,Veterinario,633988728,lucía.delgado@outlook.com,37108,1990-02-04,24004,3.89,Viudo,Secundaria
5R0UZ,41,41,Concepción Rodríguez,Oviedo,Enfermero,690725043,concepción.rodríguez@hotmail.com,51734,1981-01-04,64322,7.64,Casado,Posgrado
2TARG,77,76,Manuel Pérez,Sevilla,Farmacéutico,638405882,manuel.pérez@hotmail.com,51789,1987-07-24,29052,6.57,Viudo,Primaria
E7W8W,31,29,Lucía Romero,Vitoria,Abogado,654472008,lucía.romero@outlook.com,34186,1956-03-19,60618,2.54,Soltero,Posgrado
O4AY2,74,75,Ana López,Murcia,Médico,644630728,ana.lópez@outlook.com,51417,1997-06-02,58718,2.98,Casado,Secundaria
0ZUZZ,18,17,Elena Delgado,Zaragoza,Conductor,624600702,elena.delgado@gmail.com,26560,1994-07-16,83569,3.49,Divorciado,Posgrado
K1XDD,35,37,Fernando González,Cartagena,Periodista,648732197,fernando.gonzález@hotmail.com,55114,1974-11-08,54541,2.58,Casado,Secundaria
3SX59,72,70,Concepción Muñoz,Valencia,Veterinario,681807472,concepción.muñoz@gmail.com,48132,1970-07-13,87501,4.52,Soltero,Primaria
37QKW,50,51,Elena Álvarez,Alicante,Electricista,681730936,elena.álvarez@hotmail.com,48330,1987-03-28,34941,4.89,Viudo,Secundaria
BOGEK,49,47,Ana Ramírez,Hospitalet,Veterinario,626495102,ana.ramírez@yahoo.es,54012,1962-01-11,32050,9.75,Divorciado,Secundaria
3VJTN,79,81,Daniel Serrano,Madrid,Periodista,683263552,daniel.serrano@empresa.com,50569,2001-06-29,29140,9.96,Soltero,Universidad
6V4BZ,27,28,Fernando Torres,Terrassa,Periodista,674274119,fernando.torres@yahoo.es,35613,1992-07-11,96775,2.21,Divorciado,Posgrado
VANHO,32,31,Ana Sánchez,Valladolid,Ingeniero,664476428,ana.sánchez@hotmail.com,39534,1984-11-16,49258,9.99,Soltero,Universidad
960FT,59,60,Manuel Navarro,Elche,Psicólogo,692408246,manuel.navarro@gmail.com,50312,1975-01-30,39308,4.36,Casado,Secundaria
A4K08,27,29,Miguel Fernández,Sabadell,Conductor,666949918,miguel.fernández@yahoo.es,44529,2004-01-18,81480,7.58,Divorciado,Primaria
01F6J,21,20,Josefa Blanco,Sabadell,Veterinario,660256072,josefa.blanco@yahoo.es,39496,2001-10-15,48677,5.39,Viudo,Universidad
J8LQ9,23,25,Mercedes Álvarez,Sevilla,Músico,679428578,mercedes.álvarez@empresa.com,32008,1980-10-30,67339,4.23,Divorciado,Secundaria
KZG47,40,42,Manuel Ramos,Cartagena,Mecánico,647284696,manuel.ramos@yahoo.es,54970,1967-12-21,80041,1.89,Divorciado,Primaria
GKX4C,74,76,Esperanza Rodríguez,Cartagena,Chef,631025388,esperanza.rodríguez@empresa.com,35116,1976-11-16,13189,4.56,Viudo,Universidad
72AG8,78,79,Francisco Delgado,Valladolid,Médico,681663556,francisco.delgado@yahoo.es,46619,1975-07-29,85165,9.3,Divorciado,Secundaria
75NTX,47,46,David Morales,Valencia,Arquitecto,634893643,david.morales@yahoo.es,40698,2004-07-13,18171,6.54,Soltero,Universidad
XSY71,63,64,Pilar Blanco,Vitoria,Diseñador,630240181,pilar.blanco@yahoo.es,49628,1983-06-28,34409,9.14,Casado,Secundaria
GSDC0,36,34,Josefa López,Málaga,Chef,673770834,josefa.lópez@outlook.com,45182,1983-12-13,49847,3.18,Divorciado,Universidad
4ZH99,36,35,Ángel Jiménez,Jerez,Periodista,677538398,ángel.jiménez@yahoo.es,59906,1993-11-10,90617,2.12,Casado,Primaria
EZ6RU,46,48,Francisca Ortega,Córdoba,Ingeniero,621692316,francisca.ortega@hotmail.com,41984,1955-12-25,32122,3.37,Casado,Secundaria
NIAAG,67,68,Ana Fernández,Cartagena,Plomero,629897569,ana.fernández@gmail.com,48604,1997-06-25,44555,3.22,Divorciado,Primaria
59UBP,35,33,Pedro Ramírez,Valladolid,Veterinario,621190280,pedro.ramírez@outlook.com,41393,1950-03-22,85292,3.71,Viudo,Posgrado
EWV4C,50,52,Isabel Martín,Sevilla,Plomero,650427788,isabel.martín@empresa.com,46188,1970-06-22,66783,3.44,Viudo,Primaria
5SX00,62,62,Dolores Gil,Murcia,Diseñador,651824483,dolores.gil@empresa.com,54467,1999-01-05,29024,2.71,Divorciado,Universidad
2K0MC,25,24,Ana Ortega,Gijón,Contador,659083146,ana.ortega@gmail.com,49800,1988-04-14,25055,8.52,Casado,Secundaria
R6LUA,75,75,Josefa Pérez,Valencia,Programador,696700660,josefa.pérez@hotmail.com,53540,1979-11-20,63429,7.32,Casado,Secundaria
7NGKT,63,64,Vicente García,Córdoba,Chef,696789311,vicente.garcía@yahoo.es,40649,1977-08-11,27287,6.66,Casado,Posgrado
WAM5C,79,80,Luis Suárez,Córdoba,Secretario,696256211,luis.suárez@yahoo.es,44372,1972-11-10,53638,1.24,Soltero,Universidad
SDIBF,50,49,Manuel Pérez,Málaga,Conductor,631621176,manuel.pérez@gmail.com,54785,1978-10-06,46735,8.09,Soltero,Posgrado
Y24E5,29,27,Pilar Ramos,Palma,Contador,631715625,pilar.ramos@empresa.com,30374,1955-10-27,29303,7.13,Soltero,Primaria
HTN5F,48,48,Josefa Ortega,Valladolid,Programador,667627413,josefa.ortega@empresa.com,52509,1982-04-16,65668,2.79,Viudo,Universidad
NVV6R,45,44,Antonio Díaz,Valencia,Abogado,615399353,antonio.díaz@outlook.com,44555,1968-05-25,54061,8.22,Casado,Secundaria
F9FWA,76,76,Ana Delgado,Elche,Deportista,656962520,ana.delgado@outlook.com,37967,1951-10-09,22741,5.04,Viudo,Secundaria
H2256,51,53,Teresa Torres,Hospitalet,Periodista,677706150,teresa.torres@gmail.com,54737,1982-02-05,51928,2.19,Soltero,Primaria
9EDCL,78,80,Jesús Sánchez,Sabadell,Artista,674329061,jesús.sánchez@outlook.com,51619,1968-08-07,96346,5.48,Viudo,Primaria
NS6NA,56,57,Teresa Serrano,Madrid,Vendedor,610373734,teresa.serrano@outlook.com,45246,1970-11-02,75442,8.2,Divorciado,Primaria
5FRA6,50,50,Francisco Romero,Cartagena,Chef,653964476,francisco.romero@hotmail.com,39886,1982-12-02,26299,8.03,Casado,Primaria
IQUTO,73,73,Ana García,Palma,Periodista,643418764,ana.garcía@empresa.com,51802,1951-09-08,65360,2.91,Soltero,Secundaria
GVLLU,60,58,Laura Alonso,Granada,Dentista,678931314,laura.alonso@empresa.com,49838,1985-04-12,58661,5.66,Casado,Secundaria
6E316,28,28,Rafael Vázquez,Elche,Artista,630490295,rafael.vázquez@yahoo.es,37610,1992-05-25,48477,5.33,Casado,Secundaria
4BX3O,50,51,Pedro Ramírez,Sabadell,Contador,623174803,pedro.ramírez@yahoo.es,53561,1974-10-17,70366,4.09,Viudo,Primaria
C9YDT,75,76,Carlos Gómez,Sabadell,Chef,637074676,carlos.gómez@hotmail.com,43578,1993-03-30,43569,3.7,Viudo,Universidad
LTGL4,47,49,Jorge Martín,Sabadell,Plomero,669504184,jorge.martín@yahoo.es,53272,1999-12-11,42304,9.29,Casado,Universidad
TGXKQ,48,49,Manuel Ramos,Elche,Músico,685667068,manuel.ramos@gmail.com,48279,1958-01-23,69919,5.85,Divorciado,Secundaria
9R8JU,36,38,Jesús Ortega,Hospitalet,Contador,635393163,jesús.ortega@outlook.com,43242,1954-07-02,79628,8.77,Casado,Secundaria
4K2TK,23,25,Teresa Hernández,Bilbao,Músico,642570925,teresa.hernández@empresa.com,31662,1974-09-15,14106,7.97,Viudo,Primaria
YKPZT,54,52,Ramón Muñoz,Elche,Contador,662698849,ramón.muñoz@empresa.com,40061,1990-11-20,33137,9.19,Divorciado,Posgrado
YW9Y0,65,67,Ángel Domínguez,Granada,Dentista,666916879,ángel.domínguez@hotmail.com,40117,1953-05-08,77983,8.52,Divorciado,Universidad
PPWYG,45,46,Fernando Muñoz,Bilbao,Farmacéutico,614688983,fernando.muñoz@empresa.com,50663,2003-05-07,37095,1.85,Divorciado,Secundaria
UE7GG,33,32,Dolores Martín,Cartagena,Chef,665524440,dolores.martín@gmail.com,46344,1965-09-28,89946,1.09,Casado,Posgrado
M6415,67,68,Carmen Morales,Málaga,Abogado,664392802,carmen.morales@outlook.com,42064,1987-07-20,86310,6.89,Divorciado,Secundaria
EBG26,29,27,David Álvarez,Terrassa,Electricista,648595816,david.álvarez@gmail.com,40394,1987-09-06,77842,2.48,Divorciado,Universidad
65TP2,54,55,Antonio Gutiérrez,Jerez,Médico,617190530,antonio.gutiérrez@yahoo.es,43632,1964-08-01,27446,7.35,Soltero,Primaria
SQ6PI,37,38,Luis Ruiz,Vigo,Dentista,619048017,luis.ruiz@empresa.com,49020,2001-02-16,76383,1.86,Viudo,Secundaria
EO34N,22,23,Carmen Martín,Vigo,Conductor,680404620,carmen.martín@gmail.com,33610,1990-08-03,54361,5.3,Soltero,Secundaria
6XG7O,75,73,Vicente Álvarez,Valencia,Médico,620389293,vicente.álvarez@gmail.com,46877,1974-07-22,46597,2.37,Soltero,Secundaria
ZEK3D,34,33,Ángel Ortega,Elche,Arquitecto,627754621,ángel.ortega@hotmail.com,39468,1958-10-03,18899,4.05,Casado,Posgrado
PCH15,68,69,Josefa Serrano,Gijón,Programador,690541593,josefa.serrano@empresa.com,42006,1974-03-23,28370,5.11,Soltero,Universidad
QC2NW,69,70,Ángel Hernández,Barcelona,Psicólogo,683353023,ángel.hernández@outlook.com,47420,1995-11-29,37056,2.79,Divorciado,Primaria
JXH2K,33,32,Pilar Gómez,Córdoba,Músico,652179957,pilar.gómez@gmail.com,48428,1966-01-04,82534,4.16,Soltero,Primaria
TJ2QX,39,37,Teresa Martínez,Bilbao,Deportista,665131892,teresa.martínez@gmail.com,49872,1970-12-11,69404,9.54,Viudo,Secundaria
38W8M,25,27,Dolores Serrano,Coruña,Ingeniero,652342933,dolores.serrano@empresa.com,39148,2004-03-20,13358,6.92,Divorciado,Universidad
ZUTJ0,71,69,Lucía Moreno,Valencia,Enfermero,686309336,lucía.moreno@yahoo.es,39106,1974-07-28,45634,5.14,Viudo,Posgrado
SSDUH,25,23,Fernando Romero,Córdoba,Artista,698147728,fernando.romero@outlook.com,35744,1964-11-18,93330,8.74,Divorciado,Secundaria
14X4R,51,53,Jorge Sánchez,Coruña,Profesor,670449189,jorge.sánchez@yahoo.es,51032,1987-06-27,54583,1.24,Casado,Posgrado
O5WGL,77,76,Carlos López,Jerez,Deportista,612680416,carlos.lópez@hotmail.com,43185,1976-09-16,66367,2.61,Viudo,Universidad
MBTWR,45,46,Rafael Morales,Cartagena,Conductor,626278519,rafael.morales@hotmail.com,47942,2004-10-17,61542,3.01,Soltero,Secundaria
WFZ6Q,34,33,José Hernández,Bilbao,Vendedor,657758553,josé.hernández@yahoo.es,30521,1985-09-02,37069,4.75,Divorciado,Universidad
JTARM,58,59,Mercedes Martínez,Oviedo,Artista,691692599,mercedes.martínez@yahoo.es,50520,2001-05-17,39469,7.41,Divorciado,Universidad
LVGUO,79,78,Rosa Álvarez,Coruña,Artista,628174448,rosa.álvarez@yahoo.es,52144,1995-09-13,39457,6.4,Viudo,Universidad
LOF80,37,37,Ana Álvarez,Barcelona,Conductor,677034348,ana.álvarez@empresa.com,54186,1962-03-22,98990,5.7,Divorciado,Posgrado
WYUMW,19,18,Manuel Morales,Málaga,Programador,694449185,manuel.morales@gmail.com,24512,1956-06-02,61381,2.08,Divorciado,Primaria
ZNSJU,51,49,Vicente Romero,Sevilla,Conductor,630578232,vicente.romero@outlook.com,43856,1976-05-16,59505,7.53,Viudo,Universidad
XUC1W,57,57,Esperanza Gutiérrez,Palma,Psicólogo,685964902,esperanza.gutiérrez@yahoo.es,37203,1950-10-08,58678,7.18,Casado,Universidad
4JNW1,54,56,Francisca Gómez,Cartagena,Profesor,675509950,francisca.gómez@outlook.com,49445,2004-12-26,59543,9.14,Viudo,Secundaria
CGS6S,58,56,Carmen González,Palma,Farmacéutico,687004627,carmen.gonzález@gmail.com,45731,1974-01-02,30199,2.18,Viudo,Primaria
HJCX4,25,25,Fernando López,Palma,Enfermero,665978372,fernando.lópez@empresa.com,48019,1979-10-24,79729,7.19,Divorciado,Universidad
CU60I,76,75,Elena Rodríguez,Elche,Contador,697753188,elena.rodríguez@gmail.com,54485,1964-12-19,88202,7.39,Casado,Posgrado
6214H,46,44,Daniel Martín,Elche,Psicólogo,691706752,daniel.martín@gmail.com,52222,1997-07-04,10251,1.37,Soltero,Primaria
8NBOD,22,23,Fernando Navarro,Vigo,Farmacéutico,682237323,fernando.navarro@hotmail.com,38029,1978-04-06,40588,9.97,Viudo,Posgrado
YZ42N,40,42,Antonio Blanco,Hospitalet,Mecánico,693768346,antonio.blanco@yahoo.es,44316,1950-08-05,76995,5.59,Viudo,Secundaria
AJEVE,61,63,Lucía Sánchez,Madrid,Secretario,654552203,lucía.sánchez@empresa.com,43205,1969-07-20,97759,6.19,Soltero,Primaria
9VKB0,36,35,Teresa Blanco,Córdoba,Artista,637332580,teresa.blanco@empresa.com,56322,1958-01-05,32066,3.64,Viudo,Posgrado
G532D,59,57,Antonia Blanco,Zaragoza,Chef,620655995,antonia.blanco@empresa.com,35849,1968-09-06,49034,4.93,Soltero,Primaria
961I0,54,55,Fernando Muñoz,Málaga,Plomero,654002780,fernando.muñoz@outlook.com,42982,1967-11-01,73972,2.94,Casado,Primaria
9KC3Q,77,79,Josefa Ortega,Zaragoza,Vendedor,688406064,josefa.ortega@hotmail.com,41494,1991-08-30,60462,3.58,Divorciado,Posgrado
U8RCS,40,40,Jesús Díaz,Palma,Músico,638800967,jesús.díaz@outlook.com,48491,1978-12-28,84178,6.93,Casado,Secundaria
V5855,55,55,Teresa Gómez,Zaragoza,Profesor,632929900,teresa.gómez@yahoo.es,37150,1975-09-11,77612,1.26,Viudo,Secundaria
BUM9P,54,55,Daniel Delgado,Valladolid,Ingeniero,655854793,daniel.delgado@gmail.com,54547,1979-08-03,92742,7.7,Casado,Posgrado
1L0Y3,63,62,David Torres,Sevilla,Músico,613997982,david.torres@outlook.com,38864,1994-12-02,26135,8.58,Viudo,Primaria
G0NMX,41,41,Isabel Morales,Valencia,Abogado,637272687,isabel.morales@yahoo.es,48958,1951-08-10,26082,3.96,Viudo,Secundaria
P1XAG,62,63,Ángeles Sánchez,Córdoba,Dentista,688266765,ángeles.sánchez@gmail.com,51832,1998-05-21,22844,7.68,Casado,Posgrado
ZIWSI,24,22,Dolores Moreno,Gijón,Abogado,671447535,dolores.moreno@gmail.com,22897,1992-03-17,88379,1.02,Casado,Secundaria
AIA7R,66,66,Rafael Torres,Valladolid,Psicólogo,694915819,rafael.torres@empresa.com,49955,1982-11-24,25778,3.9,Casado,Universidad
8REOV,76,74,Dolores Muñoz,Granada,Ingeniero,624865567,dolores.muñoz@empresa.com,36165,1998-04-11,16014,1.14,Soltero,Universidad
E7HPB,33,35,Dolores González,Terrassa,Psicólogo,697489046,dolores.gonzález@hotmail.com,41266,1986-05-06,14300,9.43,Divorciado,Primaria
OU3OY,27,28,Ramón Pérez,Coruña,Contador,661445025,ramón.pérez@empresa.com,31176,1981-11-29,51369,3.09,Casado,Primaria
0XDTJ,56,57,Laura Suárez,Oviedo,Profesor,698650321,laura.suárez@empresa.com,37250,1963-06-24,99947,7.63,Viudo,Primaria
JXUFH,77,78,Lucía Ramos,Cartagena,Músico,691663233,lucía.ramos@outlook.com,45603,1973-03-01,47458,5.53,Viudo,Universidad
WIG7Y,47,47,David Martín,Granada,Veterinario,668131197,david.martín@hotmail.com,44962,1988-03-26,98450,4.45,Viudo,Secundaria
JO903,30,29,Josefa Ortega,Gijón,Contador,650674548,josefa.ortega@empresa.com,32940,1977-09-10,17411,1.91,Divorciado,Secundaria
5CHCH,59,60,Rosa Jiménez,Palma,Profesor,636737664,rosa.jiménez@empresa.com,43496,1972-11-21,82959,7.78,Viudo,Universidad
YB7T3,46,48,Carmen García,Barcelona,Psicólogo,678893512,carmen.garcía@empresa.com,44749,1995-07-09,51059,6.69,Divorciado,Primaria
YR22H,66,67,José Blanco,Sabadell,Conductor,670008944,josé.blanco@yahoo.es,39236,1951-02-09,81758,9.51,Viudo,Universidad
MR612,23,22,José López,Terrassa,Vendedor,667189088,josé.lópez@yahoo.es,28621,1962-08-31,11832,4.08,Viudo,Secundaria
YO59J,46,44,Antonia Jiménez,Málaga,Secretario,619421055,antonia.jiménez@outlook.com,51955,1983-12-02,80398,3.21,Casado,Universidad
HFGBR,26,24,Pedro Gutiérrez,Córdoba,Chef,660169036,pedro.gutiérrez@empresa.com,35645,1957-11-03,32177,2.55,Viudo,Universidad
280YJ,71,70,Isabel Alonso,Sevilla,Médico,626734239,isabel.alonso@hotmail.com,38293,2004-09-10,62553,8.07,Divorciado,Secundaria
52Q05,39,40,Teresa Pérez,Vitoria,Programador,661844803,teresa.pérez@gmail.com,57247,1987-03-23,33701,1.4,Divorciado,Posgrado
LMPY1,33,33,Manuel Pérez,Hospitalet,Contador,657026743,manuel.pérez@outlook.com,45781,1995-08-26,43058,5.46,Soltero,Primaria
2OKKT,22,21,Concepción Fernández,Madrid,Secretario,678763680,concepción.fernández@hotmail.com,24906,1961-09-17,98453,3.38,Divorciado,Secundaria
XP98A,39,38,Jesús Martínez,Vitoria,Vendedor,615004765,jesús.martínez@empresa.com,57800,2001-03-13,14065,9.86,Casado,Primaria
B2Y6B,56,55,José Jiménez,Elche,Periodista,695698548,josé.jiménez@hotmail.com,49172,1952-02-27,24933,2.01,Casado,Universidad
A6QK5,29,27,Rafael Hernández,Elche,Chef,662536097,rafael.hernández@yahoo.es,46333,1999-07-16,66178,2.52,Soltero,Secundaria
9PAJA,53,51,Rosa Gómez,Granada,Conductor,697029091,rosa.gómez@outlook.com,45218,1987-12-05,50474,4.06,Divorciado,Posgrado
7GPBL,80,79,Ana González,Elche,Conductor,672150169,ana.gonzález@outlook.com,44104,1960-09-05,43424,8.29,Soltero,Secundaria
H8ZCE,75,76,Laura Alonso,Córdoba,Periodista,684332670,laura.alonso@hotmail.com,40336,1973-09-24,84744,9.75,Casado,Posgrado
4F10B,56,57,Miguel Vázquez,Madrid,Arquitecto,644267708,miguel.vázquez@hotmail.com,53553,2004-08-28,25560,6.1,Divorciado,Posgrado
WPCYP,49,50,Antonio Vázquez,Coruña,Arquitecto,685396674,antonio.vázquez@empresa.com,42201,1996-10-29,13592,6.21,Soltero,Primaria
G5L52,31,33,Ángeles Ramírez,Hospitalet,Abogado,635444795,ángeles.ramírez@gmail.com,43407,1977-04-19,84417,7.35,Viudo,Secundaria
STUQ0,69,70,Rafael Torres,Palma,Plomero,682464026,rafael.torres@hotmail.com,50996,1999-01-09,78624,4.63,Viudo,Posgrado
EL905,54,55,Carlos Ramos,Vigo,Deportista,646769000,carlos.ramos@gmail.com,47500,1966-12-03,27982,7.08,Viudo,Primaria
GZCQH,78,77,Rosa García,Madrid,Veterinario,633876899,rosa.garcía@empresa.com,52326,1971-01-03,12329,8.59,Viudo,Primaria
BUMMQ,68,69,Francisca Moreno,Coruña,Profesor,664102737,francisca.moreno@outlook.com,47939,1952-08-06,17444,3.14,Divorciado,Universidad
EJZID,26,26,Isabel Serrano,Bilbao,Vendedor,685604923,isabel.serrano@hotmail.com,48556,1977-01-05,79697,3.46,Soltero,Secundaria
B5VDI,34,36,Manuel Gil,Coruña,Psicólogo,675376575,manuel.gil@empresa.com,42284,1998-03-09,21435,9.23,Soltero,Secundaria
16VDV,74,76,Ángel Jiménez,Córdoba,Conductor,696144048,ángel.jiménez@gmail.com,38173,2000-11-02,50429,5.54,Divorciado,Primaria
I0X8W,60,59,Pedro Muñoz,Barcelona,Dentista,626490530,pedro.muñoz@empresa.com,43351,2001-06-27,46536,8.18,Casado,Secundaria
JIFQ0,43,44,José Ramos,Valladolid,Músico,647890507,josé.ramos@outlook.com,50207,1997-01-07,57712,5.32,Soltero,Universidad
GVUX8,37,38,Rafael García,Alicante,Plomero,639056434,rafael.garcía@yahoo.es,51225,1965-04-10,54708,1.71,Divorciado,Secundaria
AZ425,19,21,Ana Ortega,Valladolid,Deportista,611526874,ana.ortega@gmail.com,36673,1998-10-08,34020,2.02,Divorciado,Secundaria
BG4N1,19,17,Fernando Vázquez,Cartagena,Farmacéutico,690816166,fernando.vázquez@yahoo.es,26233,1950-07-25,58586,3.65,Casado,Posgrado
VY8UI,71,71,José Torres,Alicante,Veterinario,675232415,josé.torres@yahoo.es,47064,1977-12-17,79328,4.12,Divorciado,Posgrado
Z414I,53,55,Pedro Ruiz,Palma,Chef,684968082,pedro.ruiz@yahoo.es,48598,1997-01-02,74147,1.13,Casado,Posgrado
ZECY2,79,79,Antonio Ruiz,Sabadell,Veterinario,692117986,antonio.ruiz@hotmail.com,53275,1964-07-16,70000,7.21,Soltero,Posgrado
QA5PP,22,21,Manuel Gil,Coruña,Psicólogo,686976216,manuel.gil@hotmail.com,29666,1955-03-31,51199,6.42,Casado,Universidad
3PBZI,66,66,Isabel Fernández,Málaga,Músico,679337828,isabel.fernández@gmail.com,43046,1969-11-12,86585,8.29,Soltero,Secundaria
LFKF9,77,79,Pedro Hernández,Vitoria,Farmacéutico,674243409,pedro.hernández@gmail.com,44683,1969-12-30,93261,1.17,Casado,Posgrado
DMXUT,63,63,Rafael Álvarez,Terrassa,Contador,655204259,rafael.álvarez@yahoo.es,47748,1957-07-19,68996,6.73,Divorciado,Universidad
8QYXS,71,72,Manuel López,Bilbao,Dentista,694676669,manuel.lópez@gmail.com,51347,1955-12-29,36333,3.06,Casado,Secundaria
MWTSR,52,53,Antonio Gómez,Valencia,Chef,676697789,antonio.gómez@yahoo.es,46504,1953-10-01,81974,4.53,Divorciado,Universidad
